gene_symbol	is_CGC	is_NCG	is_OncoKB	is_MERGED
CNIH4	FALSE	FALSE	FALSE	FALSE
CNKSR1	FALSE	TRUE	FALSE	TRUE
CNKSR2	FALSE	FALSE	FALSE	FALSE
CNKSR3	FALSE	FALSE	FALSE	FALSE
CNN1	FALSE	FALSE	FALSE	FALSE
CNN3	FALSE	FALSE	FALSE	FALSE
CNNM1	FALSE	FALSE	FALSE	FALSE
CNNM2	FALSE	FALSE	FALSE	FALSE
CNOT10	FALSE	FALSE	FALSE	FALSE
CNOT11	FALSE	FALSE	FALSE	FALSE
CNOT2	FALSE	FALSE	FALSE	FALSE
CNOT3	TRUE	TRUE	TRUE	TRUE
CNOT4	FALSE	FALSE	FALSE	FALSE
CNOT6L	FALSE	FALSE	FALSE	FALSE
CNOT9	FALSE	TRUE	FALSE	TRUE
CNP	FALSE	FALSE	FALSE	FALSE
CNPY2	FALSE	FALSE	FALSE	FALSE
CNPY3	FALSE	FALSE	FALSE	FALSE
CNR1	FALSE	FALSE	FALSE	FALSE
CNR2	FALSE	FALSE	FALSE	FALSE
CNRIP1	FALSE	FALSE	FALSE	FALSE
CNST	FALSE	FALSE	FALSE	FALSE
CNTD1	FALSE	FALSE	FALSE	FALSE
CNTFR	FALSE	FALSE	FALSE	FALSE
CNTLN	FALSE	TRUE	FALSE	TRUE
CNTN1	FALSE	TRUE	FALSE	TRUE
CNTN2	FALSE	FALSE	FALSE	FALSE
CNTN3	FALSE	FALSE	FALSE	FALSE
CNTN4	FALSE	TRUE	FALSE	TRUE
CNTN5	FALSE	FALSE	FALSE	FALSE
CNTNAP1	FALSE	TRUE	FALSE	TRUE
CNTNAP2	FALSE	TRUE	FALSE	TRUE
CNTNAP3	FALSE	TRUE	FALSE	TRUE
CNTNAP3B	FALSE	FALSE	FALSE	FALSE
CNTNAP4	FALSE	FALSE	FALSE	FALSE
CNTNAP5	FALSE	FALSE	FALSE	FALSE
CNTROB	FALSE	FALSE	FALSE	FALSE
COA1	FALSE	FALSE	FALSE	FALSE
COA3	FALSE	FALSE	FALSE	FALSE
COA4	FALSE	FALSE	FALSE	FALSE
COA5	FALSE	FALSE	FALSE	FALSE
COA6	FALSE	FALSE	FALSE	FALSE
COA7	FALSE	FALSE	FALSE	FALSE
COA8	FALSE	FALSE	FALSE	FALSE
COASY	FALSE	FALSE	FALSE	FALSE
COBL	FALSE	FALSE	FALSE	FALSE
COCH	FALSE	FALSE	FALSE	FALSE
COG4	FALSE	FALSE	FALSE	FALSE
COIL	FALSE	TRUE	FALSE	TRUE
COL10A1	FALSE	FALSE	FALSE	FALSE
COL11A1	FALSE	TRUE	FALSE	TRUE
COL11A2	FALSE	FALSE	FALSE	FALSE
COL12A1	FALSE	TRUE	FALSE	TRUE
COL13A1	FALSE	FALSE	FALSE	FALSE
COL14A1	FALSE	TRUE	FALSE	TRUE
COL15A1	FALSE	FALSE	FALSE	FALSE
COL16A1	FALSE	FALSE	FALSE	FALSE
COL18A1	FALSE	FALSE	FALSE	FALSE
COL19A1	FALSE	FALSE	FALSE	FALSE
COL1A1	TRUE	TRUE	TRUE	TRUE
COL1A2	FALSE	TRUE	FALSE	TRUE
COL20A1	FALSE	FALSE	FALSE	FALSE
COL21A1	FALSE	TRUE	FALSE	TRUE
COL24A1	FALSE	FALSE	FALSE	FALSE
COL25A1	FALSE	TRUE	FALSE	TRUE
COL26A1	FALSE	FALSE	FALSE	FALSE
COL27A1	FALSE	FALSE	FALSE	FALSE
COL28A1	FALSE	TRUE	FALSE	TRUE
COL2A1	TRUE	TRUE	TRUE	TRUE
COL3A1	FALSE	TRUE	FALSE	TRUE
COL4A2	FALSE	TRUE	FALSE	TRUE
COL4A3	FALSE	FALSE	FALSE	FALSE
COL4A4	FALSE	FALSE	FALSE	FALSE
COL4A5	FALSE	FALSE	FALSE	FALSE
COL4A6	FALSE	FALSE	FALSE	FALSE
COL5A1	FALSE	TRUE	TRUE	TRUE
COL5A3	FALSE	TRUE	FALSE	TRUE
COL6A1	FALSE	FALSE	FALSE	FALSE
COL6A2	FALSE	FALSE	FALSE	FALSE
COL6A3	FALSE	TRUE	FALSE	TRUE
COL6A5	FALSE	FALSE	FALSE	FALSE
COL6A6	FALSE	TRUE	FALSE	TRUE
COL7A1	FALSE	TRUE	FALSE	TRUE
COL8A1	FALSE	FALSE	FALSE	FALSE
COL8A2	FALSE	FALSE	FALSE	FALSE
COL9A1	FALSE	FALSE	FALSE	FALSE
COLEC11	FALSE	FALSE	FALSE	FALSE
COLEC12	FALSE	FALSE	FALSE	FALSE
COLGALT1	FALSE	FALSE	FALSE	FALSE
COLGALT2	FALSE	FALSE	FALSE	FALSE
COMMD2	FALSE	FALSE	FALSE	FALSE
COMMD3	FALSE	FALSE	FALSE	FALSE
COMMD4	FALSE	FALSE	FALSE	FALSE
COMMD5	FALSE	FALSE	FALSE	FALSE
COMMD6	FALSE	FALSE	FALSE	FALSE
COMMD7	FALSE	FALSE	FALSE	FALSE
COMMD8	FALSE	FALSE	FALSE	FALSE
COMMD9	FALSE	FALSE	FALSE	FALSE
COMP	FALSE	FALSE	FALSE	FALSE
COMT	FALSE	FALSE	FALSE	FALSE
COMTD1	FALSE	FALSE	FALSE	FALSE
COP1	FALSE	FALSE	TRUE	TRUE
COPA	FALSE	FALSE	FALSE	FALSE
COPB2	FALSE	TRUE	FALSE	TRUE
COPE	FALSE	FALSE	FALSE	FALSE
COPG1	FALSE	FALSE	FALSE	FALSE
COPG2	FALSE	FALSE	FALSE	FALSE
COPS4	FALSE	FALSE	FALSE	FALSE
COPS5	FALSE	FALSE	FALSE	FALSE
COPS7B	FALSE	FALSE	FALSE	FALSE
COPS8	FALSE	FALSE	FALSE	FALSE
COPZ1	FALSE	FALSE	FALSE	FALSE
COPZ2	FALSE	FALSE	FALSE	FALSE
COQ10A	FALSE	FALSE	FALSE	FALSE
COQ10B	FALSE	TRUE	FALSE	TRUE
COQ4	FALSE	FALSE	FALSE	FALSE
COQ5	FALSE	FALSE	FALSE	FALSE
COQ6	FALSE	FALSE	FALSE	FALSE
COQ7	FALSE	FALSE	FALSE	FALSE
COQ8A	FALSE	FALSE	FALSE	FALSE
COQ9	FALSE	FALSE	FALSE	FALSE
CORIN	FALSE	FALSE	FALSE	FALSE
CORO1B	FALSE	FALSE	FALSE	FALSE
CORO1C	FALSE	FALSE	FALSE	FALSE
CORO2B	FALSE	FALSE	FALSE	FALSE
CORO6	FALSE	FALSE	FALSE	FALSE
CORT	FALSE	FALSE	FALSE	FALSE
COX17	FALSE	FALSE	FALSE	FALSE
COX18	FALSE	FALSE	FALSE	FALSE
COX19	FALSE	FALSE	FALSE	FALSE
COX20	FALSE	FALSE	FALSE	FALSE
COX4I2	FALSE	FALSE	FALSE	FALSE
COX5A	FALSE	FALSE	FALSE	FALSE
COX6A1	FALSE	FALSE	FALSE	FALSE
COX6A2	FALSE	FALSE	FALSE	FALSE
COX6B1	FALSE	FALSE	FALSE	FALSE
COX6B2	FALSE	FALSE	FALSE	FALSE
COX6C	FALSE	FALSE	FALSE	FALSE
COX7A1	FALSE	FALSE	FALSE	FALSE
COX7B2	FALSE	FALSE	FALSE	FALSE
COX8A	FALSE	FALSE	FALSE	FALSE
COXFA4L3	FALSE	FALSE	FALSE	FALSE
CPA3	FALSE	FALSE	FALSE	FALSE
CPA4	FALSE	FALSE	FALSE	FALSE
CPA5	FALSE	FALSE	FALSE	FALSE
CPA6	FALSE	FALSE	FALSE	FALSE
CPAMD8	FALSE	FALSE	FALSE	FALSE
CPAP	FALSE	FALSE	FALSE	FALSE
CPB1	FALSE	FALSE	FALSE	FALSE
CPB2	FALSE	FALSE	FALSE	FALSE
CPD	FALSE	FALSE	FALSE	FALSE
CPE	FALSE	FALSE	FALSE	FALSE
CPEB1	FALSE	TRUE	FALSE	TRUE
CPEB2	FALSE	TRUE	FALSE	TRUE
CPEB3	FALSE	TRUE	FALSE	TRUE
CPEB4	FALSE	TRUE	FALSE	TRUE
CPED1	FALSE	FALSE	FALSE	FALSE
CPLANE2	FALSE	FALSE	FALSE	FALSE
CPLX2	FALSE	FALSE	FALSE	FALSE
CPN1	FALSE	FALSE	FALSE	FALSE
CPNE1	FALSE	TRUE	FALSE	TRUE
CPNE2	FALSE	FALSE	FALSE	FALSE
CPNE4	FALSE	FALSE	FALSE	FALSE
CPNE6	FALSE	FALSE	FALSE	FALSE
CPNE8	FALSE	FALSE	FALSE	FALSE
CPNE9	FALSE	FALSE	FALSE	FALSE
CPO	FALSE	FALSE	FALSE	FALSE
CPOX	FALSE	FALSE	FALSE	FALSE
CPQ	FALSE	TRUE	FALSE	TRUE
CPS1	FALSE	TRUE	TRUE	TRUE
CPSF1	FALSE	FALSE	FALSE	FALSE
CPSF3	FALSE	FALSE	FALSE	FALSE
CPSF4	FALSE	FALSE	FALSE	FALSE
CPSF6	FALSE	FALSE	FALSE	FALSE
CPT1A	FALSE	FALSE	FALSE	FALSE
CPT1B	FALSE	FALSE	FALSE	FALSE
CPT2	FALSE	FALSE	FALSE	FALSE
CPTP	FALSE	FALSE	FALSE	FALSE
CPVL	FALSE	FALSE	FALSE	FALSE
CPXM1	FALSE	FALSE	FALSE	FALSE
CPXM2	FALSE	TRUE	FALSE	TRUE
CPZ	FALSE	FALSE	FALSE	FALSE
CR1	FALSE	TRUE	FALSE	TRUE
CR1L	FALSE	FALSE	FALSE	FALSE
CR2	FALSE	FALSE	FALSE	FALSE
CRABP1	FALSE	FALSE	FALSE	FALSE
CRACD	FALSE	TRUE	FALSE	TRUE
CRACR2B	FALSE	FALSE	FALSE	FALSE
CRADD	FALSE	TRUE	FALSE	TRUE
CRB1	FALSE	TRUE	FALSE	TRUE
CRB2	FALSE	FALSE	FALSE	FALSE
CRCP	FALSE	FALSE	FALSE	FALSE
CREB1	TRUE	TRUE	TRUE	TRUE
CREB3	FALSE	FALSE	FALSE	FALSE
CREB3L1	TRUE	TRUE	TRUE	TRUE
CREB3L3	FALSE	TRUE	FALSE	TRUE
CREB3L4	FALSE	TRUE	FALSE	TRUE
CREB5	FALSE	FALSE	FALSE	FALSE
CREBBP	TRUE	TRUE	TRUE	TRUE
CREBL2	FALSE	FALSE	FALSE	FALSE
CREBRF	FALSE	FALSE	FALSE	FALSE
CREBZF	FALSE	TRUE	FALSE	TRUE
CRELD1	FALSE	FALSE	FALSE	FALSE
CRELD2	FALSE	TRUE	FALSE	TRUE
CREM	FALSE	FALSE	TRUE	TRUE
CRHBP	FALSE	FALSE	FALSE	FALSE
CRHR2	FALSE	FALSE	FALSE	FALSE
CRIP1	FALSE	FALSE	FALSE	FALSE
CRIP2	FALSE	FALSE	FALSE	FALSE
CRIP3	FALSE	FALSE	FALSE	FALSE
CRIPT	FALSE	FALSE	FALSE	FALSE
CRISP1	FALSE	FALSE	FALSE	FALSE
CRISP2	FALSE	FALSE	FALSE	FALSE
CRISP3	FALSE	FALSE	FALSE	FALSE
CRISPLD1	FALSE	TRUE	FALSE	TRUE
CRISPLD2	FALSE	FALSE	FALSE	FALSE
CRK	FALSE	FALSE	FALSE	FALSE
CRLF1	FALSE	FALSE	FALSE	FALSE
CRLF2	TRUE	TRUE	TRUE	TRUE
CRLF3	FALSE	FALSE	FALSE	FALSE
CRLS1	FALSE	FALSE	FALSE	FALSE
CRMP1	FALSE	FALSE	FALSE	FALSE
CRNN	FALSE	FALSE	FALSE	FALSE
CRP	FALSE	TRUE	FALSE	TRUE
CRPPA	FALSE	FALSE	FALSE	FALSE
CRTAC1	FALSE	FALSE	FALSE	FALSE
CRTAM	FALSE	TRUE	FALSE	TRUE
CRTAP	FALSE	FALSE	FALSE	FALSE
CRTC1	TRUE	TRUE	TRUE	TRUE
CRTC2	FALSE	FALSE	FALSE	FALSE
CRTC3	TRUE	FALSE	TRUE	TRUE
CRY1	FALSE	FALSE	FALSE	FALSE
CRY2	FALSE	FALSE	FALSE	FALSE
CRYAA	FALSE	FALSE	FALSE	FALSE
CRYAB	FALSE	FALSE	FALSE	FALSE
CRYBB1	FALSE	FALSE	FALSE	FALSE
CRYBB3	FALSE	FALSE	FALSE	FALSE
CRYBG2	FALSE	FALSE	FALSE	FALSE
CRYBG3	FALSE	FALSE	FALSE	FALSE
CRYGS	FALSE	FALSE	FALSE	FALSE
CRYL1	FALSE	FALSE	FALSE	FALSE
CRYM	FALSE	FALSE	FALSE	FALSE
CSAD	FALSE	FALSE	FALSE	FALSE
CSAG1	FALSE	FALSE	FALSE	FALSE
CSAG2; CSAG3	FALSE	FALSE	FALSE	FALSE
CSDC2	FALSE	FALSE	FALSE	FALSE
CSDE1	FALSE	TRUE	TRUE	TRUE
CSE1L	FALSE	FALSE	FALSE	FALSE
CSF1	FALSE	FALSE	TRUE	TRUE
CSF1R	FALSE	TRUE	TRUE	TRUE
CSF2	FALSE	FALSE	FALSE	FALSE
CSF2RB	FALSE	FALSE	FALSE	FALSE
CSF3	FALSE	FALSE	FALSE	FALSE
CSGALNACT1	FALSE	FALSE	FALSE	FALSE
CSGALNACT2	FALSE	FALSE	FALSE	FALSE
CSK	FALSE	FALSE	FALSE	FALSE
CSKMT	FALSE	FALSE	FALSE	FALSE
CSMD1	FALSE	FALSE	FALSE	FALSE
CSMD2	FALSE	TRUE	FALSE	TRUE
CSMD3	FALSE	TRUE	FALSE	TRUE
CSNK1A1	FALSE	TRUE	FALSE	TRUE
CSNK1A1L	FALSE	FALSE	FALSE	FALSE
CSNK1E	FALSE	TRUE	FALSE	TRUE
CSNK1G2	FALSE	FALSE	FALSE	FALSE
CSNK2A1	FALSE	TRUE	FALSE	TRUE
CSNK2A2	FALSE	FALSE	FALSE	FALSE
CSNK2A3	FALSE	FALSE	FALSE	FALSE
CSNK2B	FALSE	TRUE	FALSE	TRUE
CSPG4	FALSE	TRUE	FALSE	TRUE
CSPG5	FALSE	FALSE	FALSE	FALSE
CSPP1	FALSE	FALSE	FALSE	FALSE
CSRNP1	FALSE	FALSE	FALSE	FALSE
CSRNP2	FALSE	FALSE	FALSE	FALSE
CSRNP3	FALSE	FALSE	FALSE	FALSE
CSRP1	FALSE	FALSE	FALSE	FALSE
CSRP2	FALSE	FALSE	FALSE	FALSE
CSRP3	FALSE	FALSE	FALSE	FALSE
CST1	FALSE	FALSE	FALSE	FALSE
CST2	FALSE	FALSE	FALSE	FALSE
CST4	FALSE	FALSE	FALSE	FALSE
CST5	FALSE	FALSE	FALSE	FALSE
CST6	FALSE	FALSE	FALSE	FALSE
CST7	FALSE	FALSE	FALSE	FALSE
CSTA	FALSE	FALSE	FALSE	FALSE
CSTB	FALSE	FALSE	FALSE	FALSE
CSTF1	FALSE	FALSE	FALSE	FALSE
CSTF2	FALSE	FALSE	FALSE	FALSE
CSTF2T	FALSE	FALSE	FALSE	FALSE
CSTF3	FALSE	FALSE	FALSE	FALSE
CSTL1	FALSE	FALSE	FALSE	FALSE
CT83	FALSE	FALSE	FALSE	FALSE
CTAG1A; CTAG1B	FALSE	FALSE	FALSE	FALSE
CTAGE1	FALSE	FALSE	FALSE	FALSE
CTAGE15	FALSE	FALSE	FALSE	FALSE
CTAGE6	FALSE	FALSE	FALSE	FALSE
CTAGE9	FALSE	FALSE	FALSE	FALSE
CTBP1	FALSE	FALSE	FALSE	FALSE
CTBP2	FALSE	FALSE	FALSE	FALSE
CTBS	FALSE	FALSE	FALSE	FALSE
CTC1	FALSE	FALSE	TRUE	TRUE
CTDNEP1	FALSE	TRUE	TRUE	TRUE
CTDSP1	FALSE	FALSE	FALSE	FALSE
CTDSPL	FALSE	FALSE	FALSE	FALSE
CTDSPL2	FALSE	FALSE	FALSE	FALSE
CTF1	FALSE	FALSE	FALSE	FALSE
CTHRC1	FALSE	FALSE	FALSE	FALSE
CTIF	FALSE	TRUE	FALSE	TRUE
CTNNA2	FALSE	TRUE	FALSE	TRUE
CTNNA3	FALSE	TRUE	FALSE	TRUE
CTNNAL1	FALSE	FALSE	FALSE	FALSE
CTNNBIP1	FALSE	FALSE	FALSE	FALSE
CTNNBL1	FALSE	FALSE	FALSE	FALSE
CTNND1	FALSE	TRUE	FALSE	TRUE
CTNND2	FALSE	TRUE	FALSE	TRUE
CTNS	FALSE	FALSE	FALSE	FALSE
CTR9	FALSE	FALSE	TRUE	TRUE
CTSA	FALSE	FALSE	FALSE	FALSE
CTSC	FALSE	FALSE	FALSE	FALSE
CTSE	FALSE	FALSE	FALSE	FALSE
CTSF	FALSE	FALSE	FALSE	FALSE
CTSG	FALSE	FALSE	FALSE	FALSE
CTSK	FALSE	FALSE	FALSE	FALSE
CTSO	FALSE	FALSE	FALSE	FALSE
CTSV	FALSE	FALSE	FALSE	FALSE
CTSZ	FALSE	FALSE	FALSE	FALSE
CTTN	FALSE	FALSE	FALSE	FALSE
CTTNBP2	FALSE	FALSE	FALSE	FALSE
CTU1	FALSE	FALSE	FALSE	FALSE
CTU2	FALSE	TRUE	FALSE	TRUE
CTXND1	FALSE	FALSE	FALSE	FALSE
CUBN	FALSE	TRUE	FALSE	TRUE
CUEDC1	FALSE	FALSE	FALSE	FALSE
CUL2	FALSE	FALSE	FALSE	FALSE
CUL3	FALSE	TRUE	TRUE	TRUE
CUL7	FALSE	TRUE	FALSE	TRUE
CUTA	FALSE	FALSE	FALSE	FALSE
CUTC	FALSE	FALSE	FALSE	FALSE
CUX1	TRUE	TRUE	TRUE	TRUE
CUX2	FALSE	FALSE	FALSE	FALSE
CUZD1	FALSE	FALSE	FALSE	FALSE
CWC15	FALSE	FALSE	FALSE	FALSE
CWC22	FALSE	TRUE	FALSE	TRUE
CWF19L2	FALSE	FALSE	FALSE	FALSE
CX3CL1	FALSE	FALSE	FALSE	FALSE
CX3CR1	FALSE	TRUE	FALSE	TRUE
CXADR	FALSE	TRUE	FALSE	TRUE
CXCL10	FALSE	FALSE	FALSE	FALSE
CXCL11	FALSE	FALSE	FALSE	FALSE
CXCL12	FALSE	FALSE	FALSE	FALSE
CXCL13	FALSE	FALSE	FALSE	FALSE
CXCL14	FALSE	FALSE	FALSE	FALSE
CXCL2	FALSE	FALSE	FALSE	FALSE
CXCL3	FALSE	FALSE	FALSE	FALSE
CXCL5	FALSE	FALSE	FALSE	FALSE
CXCL9	FALSE	FALSE	FALSE	FALSE
CXCR1	FALSE	FALSE	FALSE	FALSE
CXCR2	FALSE	TRUE	FALSE	TRUE
CXCR4	TRUE	TRUE	TRUE	TRUE
CXCR5	FALSE	FALSE	FALSE	FALSE
CXORF38	FALSE	FALSE	FALSE	FALSE
CXXC1	FALSE	FALSE	FALSE	FALSE
CXXC5	FALSE	TRUE	FALSE	TRUE
CYB561	FALSE	FALSE	FALSE	FALSE
CYB561A3	FALSE	FALSE	FALSE	FALSE
CYB561D2	FALSE	FALSE	FALSE	FALSE
CYB5R2	FALSE	FALSE	FALSE	FALSE
CYB5R3	FALSE	FALSE	FALSE	FALSE
CYB5R4	FALSE	FALSE	FALSE	FALSE
CYB5RL	FALSE	FALSE	FALSE	FALSE
CYBA	FALSE	FALSE	FALSE	FALSE
CYBB	FALSE	FALSE	FALSE	FALSE
CYBC1	FALSE	FALSE	FALSE	FALSE
CYBRD1	FALSE	FALSE	FALSE	FALSE
CYFIP2	FALSE	FALSE	FALSE	FALSE
CYGB	FALSE	FALSE	FALSE	FALSE
CYLD	TRUE	TRUE	TRUE	TRUE
CYP11A1	FALSE	FALSE	FALSE	FALSE
CYP17A1	FALSE	FALSE	TRUE	TRUE
CYP19A1	FALSE	FALSE	TRUE	TRUE
CYP1A1	FALSE	FALSE	FALSE	FALSE
CYP1A2	FALSE	FALSE	FALSE	FALSE
CYP1B1	FALSE	FALSE	FALSE	FALSE
CYP20A1	FALSE	FALSE	FALSE	FALSE
CYP21A2	FALSE	FALSE	FALSE	FALSE
CYP26A1	FALSE	FALSE	FALSE	FALSE
CYP26B1	FALSE	FALSE	FALSE	FALSE
CYP27A1	FALSE	FALSE	FALSE	FALSE
CYP27B1	FALSE	FALSE	FALSE	FALSE
CYP27C1	FALSE	FALSE	FALSE	FALSE
CYP2A6	FALSE	FALSE	FALSE	FALSE
CYP2B6	FALSE	FALSE	FALSE	FALSE
CYP2C18	FALSE	TRUE	FALSE	TRUE
CYP2C8	FALSE	TRUE	FALSE	TRUE
CYP2C9	FALSE	TRUE	FALSE	TRUE
CYP2D6	FALSE	FALSE	FALSE	FALSE
CYP2E1	FALSE	TRUE	FALSE	TRUE
CYP2F1	FALSE	FALSE	FALSE	FALSE
CYP2J2	FALSE	FALSE	FALSE	FALSE
CYP2S1	FALSE	FALSE	FALSE	FALSE
CYP2U1	FALSE	FALSE	FALSE	FALSE
CYP39A1	FALSE	FALSE	FALSE	FALSE
CYP3A4	FALSE	FALSE	FALSE	FALSE
CYP3A7	FALSE	FALSE	FALSE	FALSE
CYP46A1	FALSE	FALSE	FALSE	FALSE
CYP4A11	FALSE	TRUE	FALSE	TRUE
CYP4A22	FALSE	FALSE	FALSE	FALSE
CYP4B1	FALSE	TRUE	FALSE	TRUE
CYP4F12	FALSE	FALSE	FALSE	FALSE
CYP4F2	FALSE	FALSE	FALSE	FALSE
CYP4V2	FALSE	FALSE	FALSE	FALSE
CYP4Z1	FALSE	TRUE	FALSE	TRUE
CYP7A1	FALSE	FALSE	FALSE	FALSE
CYP7B1	FALSE	TRUE	FALSE	TRUE
CYP8B1	FALSE	FALSE	FALSE	FALSE
CYREN	FALSE	FALSE	FALSE	FALSE
CYRIA	FALSE	FALSE	FALSE	FALSE
CYRIB	FALSE	FALSE	FALSE	FALSE
CYS1	FALSE	TRUE	FALSE	TRUE
CYSLTR1	FALSE	FALSE	FALSE	FALSE
CYSRT1	FALSE	FALSE	FALSE	FALSE
CYSTM1	FALSE	FALSE	FALSE	FALSE
CYTH2	FALSE	FALSE	FALSE	FALSE
CYTIP	FALSE	FALSE	FALSE	FALSE
CYTL1	FALSE	FALSE	FALSE	FALSE
CYYR1	FALSE	FALSE	FALSE	FALSE
CZIB	FALSE	FALSE	FALSE	FALSE
DAAM1	FALSE	TRUE	FALSE	TRUE
DAAM2	FALSE	FALSE	FALSE	FALSE
DAB1	FALSE	TRUE	FALSE	TRUE
DAB2	FALSE	FALSE	FALSE	FALSE
DAB2IP	FALSE	TRUE	FALSE	TRUE
DACH1	FALSE	TRUE	FALSE	TRUE
DACT1	FALSE	FALSE	FALSE	FALSE
DACT2	FALSE	FALSE	FALSE	FALSE
DACT3	FALSE	FALSE	FALSE	FALSE
DAD1	FALSE	FALSE	FALSE	FALSE
DAG1	FALSE	FALSE	FALSE	FALSE
DAGLB	FALSE	FALSE	FALSE	FALSE
DAP	FALSE	FALSE	FALSE	FALSE
DAP3	FALSE	FALSE	FALSE	FALSE
DAPK1	FALSE	FALSE	FALSE	FALSE
DAPK2	FALSE	FALSE	FALSE	FALSE
DAPK3	FALSE	FALSE	FALSE	FALSE
DAPL1	FALSE	FALSE	FALSE	FALSE
DARS2	FALSE	FALSE	FALSE	FALSE
DAW1	FALSE	FALSE	FALSE	FALSE
DAXX	TRUE	TRUE	TRUE	TRUE
DAZAP1	FALSE	TRUE	TRUE	TRUE
DBF4	FALSE	FALSE	FALSE	FALSE
DBF4B	FALSE	FALSE	FALSE	FALSE
DBH	FALSE	FALSE	FALSE	FALSE
DBI	FALSE	TRUE	FALSE	TRUE
DBN1	FALSE	FALSE	FALSE	FALSE
DBNDD1	FALSE	FALSE	FALSE	FALSE
DBNDD2	FALSE	FALSE	FALSE	FALSE
DBP	FALSE	FALSE	FALSE	FALSE
DBR1	FALSE	TRUE	FALSE	TRUE
DBT	FALSE	FALSE	FALSE	FALSE
DCAF12	FALSE	FALSE	FALSE	FALSE
DCAF12L1	FALSE	FALSE	FALSE	FALSE
DCAF12L2	FALSE	TRUE	FALSE	TRUE
DCAF13	FALSE	FALSE	FALSE	FALSE
DCAF15	FALSE	TRUE	FALSE	TRUE
DCAF4	FALSE	FALSE	FALSE	FALSE
DCAF4L1	FALSE	FALSE	FALSE	FALSE
DCAF4L2	FALSE	TRUE	FALSE	TRUE
DCAF5	FALSE	FALSE	FALSE	FALSE
DCAF6	FALSE	FALSE	FALSE	FALSE
DCAF7	FALSE	FALSE	FALSE	FALSE
DCAF8L1	FALSE	FALSE	FALSE	FALSE
DCAF8L2	FALSE	FALSE	FALSE	FALSE
DCBLD1	FALSE	FALSE	FALSE	FALSE
DCC	FALSE	TRUE	FALSE	TRUE
DCDC1	FALSE	FALSE	FALSE	FALSE
DCHS1	FALSE	TRUE	FALSE	TRUE
DCHS2	FALSE	FALSE	FALSE	FALSE
DCK	FALSE	TRUE	FALSE	TRUE
DCLK1	FALSE	TRUE	FALSE	TRUE
DCLK2	FALSE	FALSE	FALSE	FALSE
DCLK3	FALSE	FALSE	FALSE	FALSE
DCLRE1A	FALSE	TRUE	FALSE	TRUE
DCLRE1B	FALSE	FALSE	FALSE	FALSE
DCLRE1C	FALSE	TRUE	FALSE	TRUE
DCN	FALSE	FALSE	FALSE	FALSE
DCP1A	FALSE	FALSE	FALSE	FALSE
DCP1B	FALSE	FALSE	FALSE	FALSE
DCP2	FALSE	FALSE	FALSE	FALSE
DCST1	FALSE	FALSE	FALSE	FALSE
DCST2	FALSE	FALSE	FALSE	FALSE
DCSTAMP	FALSE	TRUE	FALSE	TRUE
DCT	FALSE	FALSE	FALSE	FALSE
DCTN1	TRUE	TRUE	TRUE	TRUE
DCTN3	FALSE	FALSE	FALSE	FALSE
DCTN6	FALSE	FALSE	FALSE	FALSE
DCTPP1	FALSE	FALSE	FALSE	FALSE
DCUN1D1	FALSE	FALSE	TRUE	TRUE
DCUN1D3	FALSE	FALSE	FALSE	FALSE
DCUN1D4	FALSE	FALSE	FALSE	FALSE
DCUN1D5	FALSE	FALSE	FALSE	FALSE
DCX	FALSE	FALSE	FALSE	FALSE
DCXR	FALSE	FALSE	FALSE	FALSE
DDA1	FALSE	FALSE	FALSE	FALSE
DDAH2	FALSE	FALSE	FALSE	FALSE
DDC	FALSE	FALSE	FALSE	FALSE
DDHD2	FALSE	FALSE	FALSE	FALSE
DDI2	FALSE	FALSE	FALSE	FALSE
DDIAS	FALSE	FALSE	FALSE	FALSE
DDIT4	FALSE	FALSE	FALSE	FALSE
DDIT4L	FALSE	FALSE	FALSE	FALSE
DDN	FALSE	FALSE	FALSE	FALSE
DDO	FALSE	FALSE	FALSE	FALSE
DDOST	FALSE	FALSE	FALSE	FALSE
DDR1	FALSE	FALSE	TRUE	TRUE
DDR2	TRUE	TRUE	TRUE	TRUE
DDRGK1	FALSE	FALSE	FALSE	FALSE
DDTL	FALSE	FALSE	FALSE	FALSE
DDX11	FALSE	FALSE	FALSE	FALSE
DDX17	FALSE	TRUE	FALSE	TRUE
DDX20	FALSE	TRUE	FALSE	TRUE
DDX23	FALSE	TRUE	FALSE	TRUE
DDX24	FALSE	FALSE	FALSE	FALSE
DDX31	FALSE	FALSE	FALSE	FALSE
DDX39A	FALSE	FALSE	FALSE	FALSE
DDX39B	FALSE	FALSE	FALSE	FALSE
DDX3X	TRUE	TRUE	TRUE	TRUE
DDX4	FALSE	FALSE	TRUE	TRUE
DDX41	FALSE	TRUE	TRUE	TRUE
DDX43	FALSE	FALSE	FALSE	FALSE
DDX47	FALSE	FALSE	FALSE	FALSE
DDX49	FALSE	FALSE	FALSE	FALSE
DDX5	TRUE	TRUE	TRUE	TRUE
DDX50	FALSE	TRUE	FALSE	TRUE
DDX52	FALSE	FALSE	FALSE	FALSE
DDX53	FALSE	FALSE	FALSE	FALSE
DDX54	FALSE	TRUE	FALSE	TRUE
DDX55	FALSE	TRUE	FALSE	TRUE
DDX56	FALSE	FALSE	FALSE	FALSE
DDX59	FALSE	FALSE	FALSE	FALSE
DDX6	TRUE	TRUE	TRUE	TRUE
