uniprot	gene_symbol	is_CGC	is_NCG	is_OncoKB	is_MERGED
A0A1W2PQL4	ZNF722	FALSE	FALSE	FALSE	FALSE
A0A1W2PR19	GSTT4	FALSE	FALSE	FALSE	FALSE
A0A1W2PR48	TLE7	FALSE	FALSE	FALSE	FALSE
A0A1W2PR75	SSU72L6	FALSE	FALSE	FALSE	FALSE
A0A1W2PR95	IGBP1C	FALSE	FALSE	FALSE	FALSE
A0A1W2PRP0	FOXL3	FALSE	FALSE	FALSE	FALSE
A0A2R8Y4L2	HNRNPA1L3	FALSE	FALSE	FALSE	FALSE
A0A2R8Y619	H2BK1	FALSE	FALSE	FALSE	FALSE
A0A3B3IT33	TRIM51G	FALSE	FALSE	FALSE	FALSE
A0A3B3IU46	RAMACL	FALSE	FALSE	FALSE	FALSE
A0A3B3IU63	H2AL3	FALSE	FALSE	FALSE	FALSE
A0A494C071	PWWP4	FALSE	FALSE	FALSE	FALSE
A0A494C1R9	TSPY9	FALSE	FALSE	FALSE	FALSE
A0A5F9ZHS7	NFILZ	FALSE	FALSE	FALSE	FALSE
A0A7P0TBJ1	HAPSTR2	FALSE	FALSE	FALSE	FALSE
A0A804HLA8	GNG5B	FALSE	FALSE	FALSE	FALSE
A0A8V8TMC4	CCNYL1B	FALSE	FALSE	FALSE	FALSE
A0PG75	PLSCR5	FALSE	FALSE	FALSE	FALSE
A0PJX0	CIB4	FALSE	FALSE	FALSE	FALSE
A0PK00	TMEM120B	FALSE	FALSE	FALSE	FALSE
A1A4Y4	IRGM	FALSE	FALSE	FALSE	FALSE
A1L453	PRSS38	FALSE	TRUE	FALSE	TRUE
A1X283	SH3PXD2B	FALSE	FALSE	FALSE	FALSE
A2A3K4	PTPDC1	FALSE	TRUE	FALSE	TRUE
A2RUH7	MYBPHL	FALSE	FALSE	FALSE	FALSE
A3KN83	SBNO1	FALSE	FALSE	FALSE	FALSE
A4D1E9	GTPBP10	FALSE	FALSE	FALSE	FALSE
A4D256	CDC14C	FALSE	FALSE	FALSE	FALSE
A4D2H0	CTAGE15	FALSE	FALSE	FALSE	FALSE
A4D2P6	GRID2IP	FALSE	FALSE	FALSE	FALSE
A4FU28	CTAGE9	FALSE	FALSE	FALSE	FALSE
A4IF30	SLC35F4	FALSE	FALSE	FALSE	FALSE
A4UGR9	XIRP2	FALSE	TRUE	FALSE	TRUE
A5LHX3	PSMB11	FALSE	FALSE	FALSE	FALSE
A5YM69	ARHGEF35	FALSE	FALSE	FALSE	FALSE
A6NC51	TMEM150B	FALSE	FALSE	FALSE	FALSE
A6NCK2	TRIM43B	FALSE	FALSE	FALSE	FALSE
A6NCW0	USP17L3	FALSE	FALSE	FALSE	FALSE
A6NCW7	USP17L4	FALSE	FALSE	FALSE	FALSE
A6ND01	IZUMO1R	FALSE	FALSE	FALSE	FALSE
A6NDI0	TRIM49B	FALSE	FALSE	FALSE	FALSE
A6NDY0	PABPN1L	FALSE	FALSE	FALSE	FALSE
A6NDZ8	MBD3L4	FALSE	FALSE	FALSE	FALSE
A6NE02	BTBD17	FALSE	FALSE	FALSE	FALSE
A6NE82	MBD3L3	FALSE	FALSE	FALSE	FALSE
A6NEQ0	RBMY1E	FALSE	FALSE	FALSE	FALSE
A6NER0	TBC1D3F	FALSE	FALSE	FALSE	FALSE
A6NFD8	HELT	FALSE	FALSE	FALSE	FALSE
A6NFH5	FABP12	FALSE	FALSE	FALSE	FALSE
A6NFU8	PGPEP1L	FALSE	FALSE	FALSE	FALSE
A6NG13	MGAT4D	FALSE	FALSE	FALSE	FALSE
A6NGD5	ZSCAN5C	FALSE	FALSE	FALSE	FALSE
A6NGE4	DCAF8L1	FALSE	FALSE	FALSE	FALSE
A6NGJ6	TRIM64	FALSE	FALSE	FALSE	FALSE
A6NH57	ARL5C	FALSE	FALSE	FALSE	FALSE
A6NHN0	OTOL1	FALSE	FALSE	FALSE	FALSE
A6NI03	TRIM64B	FALSE	FALSE	FALSE	FALSE
A6NI15	MSGN1	FALSE	FALSE	FALSE	FALSE
A6NIR3	AGAP5	FALSE	FALSE	FALSE	FALSE
A6NJ08	MBD3L5	FALSE	FALSE	FALSE	FALSE
A6NJI9	LRRC72	FALSE	FALSE	FALSE	FALSE
A6NJL1	ZSCAN5B	FALSE	FALSE	FALSE	FALSE
A6NJY4	TMEM238L	FALSE	FALSE	FALSE	FALSE
A6NK02	TRIM75	FALSE	FALSE	FALSE	FALSE
A6NKB5	PCNX2	FALSE	FALSE	FALSE	FALSE
A6NKD2	TSPY2	FALSE	FALSE	FALSE	FALSE
A6NLI5	TRIM64C	FALSE	FALSE	FALSE	FALSE
A6NNS2	DHRS7C	FALSE	FALSE	FALSE	FALSE
A6NNY8	USP27X	FALSE	FALSE	FALSE	FALSE
A6NP11	ZNF716	FALSE	FALSE	FALSE	FALSE
A7E2V4	ZSWIM8	FALSE	FALSE	FALSE	FALSE
A8K7I4	CLCA1	FALSE	FALSE	FALSE	FALSE
A8MTJ3	GNAT3	FALSE	FALSE	FALSE	FALSE
A8MUK1	USP17L5	FALSE	FALSE	FALSE	FALSE
A8MV81	HIGD1C	FALSE	FALSE	FALSE	FALSE
A8MW95	BECN2	FALSE	FALSE	FALSE	FALSE
A8MYZ0	MINDY4B	FALSE	FALSE	FALSE	FALSE
A8MZ36	EVPLL	FALSE	FALSE	FALSE	FALSE
B2RNN3	C1QTNF9B	FALSE	FALSE	FALSE	FALSE
B2RXH8	HNRNPCL2	FALSE	FALSE	FALSE	FALSE
B4DZS4	TCP11X1	FALSE	FALSE	FALSE	FALSE
B5MD39	GGTLC3	FALSE	FALSE	FALSE	FALSE
B5ME19	EIF3CL	FALSE	FALSE	FALSE	FALSE
B7U540	KCNJ18	FALSE	FALSE	FALSE	FALSE
B7ZW38	HNRNPCL3	FALSE	FALSE	FALSE	FALSE
C9J1S8	TRIM49D1; TRIM49D2	FALSE	FALSE	FALSE	FALSE
C9J2P7	USP17L15	FALSE	FALSE	FALSE	FALSE
C9JJH3	USP17L10	FALSE	FALSE	FALSE	FALSE
C9JTQ0	ANKRD63	FALSE	FALSE	FALSE	FALSE
C9JVI0	USP17L11	FALSE	FALSE	FALSE	FALSE
D6RBM5	USP17L23	FALSE	FALSE	FALSE	FALSE
D6RBQ6	USP17L17	FALSE	FALSE	FALSE	FALSE
E9PQ53	NDUFC2-KCTD14	FALSE	FALSE	FALSE	FALSE
I1YAP6	TRIM77	FALSE	FALSE	FALSE	FALSE
O00139	KIF2A	FALSE	FALSE	FALSE	FALSE
O00161	SNAP23	FALSE	FALSE	FALSE	FALSE
O00192	ARVCF	FALSE	FALSE	FALSE	FALSE
O00220	TNFRSF10A	FALSE	TRUE	FALSE	TRUE
O00264	PGRMC1	FALSE	FALSE	FALSE	FALSE
O00291	HIP1	TRUE	TRUE	TRUE	TRUE
O00294	TULP1	FALSE	FALSE	FALSE	FALSE
O00469	PLOD2	FALSE	FALSE	FALSE	FALSE
O00479	HMGN4	FALSE	FALSE	FALSE	FALSE
O00507	USP9Y	FALSE	FALSE	FALSE	FALSE
O00570	SOX1	FALSE	FALSE	FALSE	FALSE
O14556	GAPDHS	FALSE	FALSE	FALSE	FALSE
O14602	EIF1AY	FALSE	FALSE	FALSE	FALSE
O14604	TMSB4Y	FALSE	FALSE	FALSE	FALSE
O14607	UTY	FALSE	FALSE	FALSE	FALSE
O14613	CDC42EP2	FALSE	FALSE	FALSE	FALSE
O14641	DVL2	FALSE	FALSE	FALSE	FALSE
O14686	KMT2D	TRUE	TRUE	TRUE	TRUE
O14733	MAP2K7	FALSE	TRUE	FALSE	TRUE
O14813	PHOX2A	FALSE	FALSE	FALSE	FALSE
O14830	PPEF2	FALSE	FALSE	FALSE	FALSE
O14894	TM4SF5	FALSE	FALSE	FALSE	FALSE
O14907	TAX1BP3	FALSE	FALSE	FALSE	FALSE
O14924	RGS12	FALSE	TRUE	FALSE	TRUE
O14990	PPP1R2C	FALSE	FALSE	FALSE	FALSE
O15042	U2SURP	FALSE	TRUE	FALSE	TRUE
O15105	SMAD7	FALSE	FALSE	FALSE	FALSE
O15111	CHUK	FALSE	FALSE	TRUE	TRUE
O15178	TBXT	FALSE	FALSE	FALSE	FALSE
O15205	UBD	FALSE	FALSE	FALSE	FALSE
O15209	ZBTB22	FALSE	FALSE	FALSE	FALSE
O15269	SPTLC1	FALSE	FALSE	FALSE	FALSE
O15350	TP73	FALSE	TRUE	FALSE	TRUE
O15438	ABCC3	FALSE	TRUE	TRUE	TRUE
O15482	TEX28; TEX28P1; TEX28P2	FALSE	FALSE	FALSE	FALSE
O15523	DDX3Y	FALSE	FALSE	FALSE	FALSE
O15537	RS1	FALSE	TRUE	FALSE	TRUE
O15553	MEFV	FALSE	FALSE	FALSE	FALSE
O43150	ASAP2	FALSE	TRUE	FALSE	TRUE
O43173	ST8SIA3	FALSE	FALSE	FALSE	FALSE
O43448	KCNAB3	FALSE	FALSE	FALSE	FALSE
O43559	FRS3	FALSE	FALSE	FALSE	FALSE
O43699	SIGLEC6	FALSE	FALSE	FALSE	FALSE
O43707	ACTN4	FALSE	FALSE	FALSE	FALSE
O43745	CHP2	FALSE	FALSE	FALSE	FALSE
O43866	CD5L	FALSE	FALSE	FALSE	FALSE
O43918	AIRE	FALSE	FALSE	FALSE	FALSE
O43933	PEX1	FALSE	FALSE	FALSE	FALSE
O60218	AKR1B10	FALSE	TRUE	FALSE	TRUE
O60313	OPA1	FALSE	FALSE	FALSE	FALSE
O60337	MARCHF6	FALSE	FALSE	FALSE	FALSE
O60684	KPNA6	FALSE	FALSE	FALSE	FALSE
O60812	HNRNPCL1	FALSE	TRUE	FALSE	TRUE
O60941	DTNB	FALSE	FALSE	FALSE	FALSE
O60942	RNGTT	FALSE	FALSE	FALSE	FALSE
O75074	LRP3	FALSE	FALSE	FALSE	FALSE
O75290	ZNF780A	FALSE	FALSE	FALSE	FALSE
O75323	NIPSNAP2	FALSE	FALSE	FALSE	FALSE
O75339	CILP	FALSE	FALSE	FALSE	FALSE
O75342	ALOX12B	FALSE	TRUE	TRUE	TRUE
O75344	FKBP6	FALSE	FALSE	FALSE	FALSE
O75388	GPR32	FALSE	TRUE	FALSE	TRUE
O75420	GIGYF1	FALSE	FALSE	FALSE	FALSE
O75461	E2F6	FALSE	FALSE	FALSE	FALSE
O75526	RBMXL2	FALSE	FALSE	FALSE	FALSE
O75638	CTAG2	FALSE	FALSE	FALSE	FALSE
O75688	PPM1B	FALSE	FALSE	FALSE	FALSE
O75715	GPX5	FALSE	TRUE	FALSE	TRUE
O75830	SERPINI2	FALSE	FALSE	FALSE	FALSE
O75920	SERF1A; SERF1B	FALSE	FALSE	FALSE	FALSE
O75937	DNAJC8	FALSE	FALSE	FALSE	FALSE
O75943	RAD17	FALSE	TRUE	TRUE	TRUE
O75951	LYZL6	FALSE	FALSE	FALSE	FALSE
O94805	ACTL6B	FALSE	TRUE	FALSE	TRUE
O94842	TOX4	FALSE	FALSE	FALSE	FALSE
O94844	RHOBTB1	FALSE	FALSE	FALSE	FALSE
O94868	FCHSD2	FALSE	FALSE	FALSE	FALSE
O94973	AP2A2	FALSE	FALSE	FALSE	FALSE
O95166	GABARAP	FALSE	FALSE	FALSE	FALSE
O95208	EPN2	FALSE	FALSE	FALSE	FALSE
O95393	BMP10	FALSE	FALSE	FALSE	FALSE
O95416	SOX14	FALSE	FALSE	FALSE	FALSE
O95476	CTDNEP1	FALSE	TRUE	TRUE	TRUE
O95498	VNN2	FALSE	FALSE	FALSE	FALSE
O95625	ZBTB11	FALSE	FALSE	FALSE	FALSE
O95626	ANP32D	FALSE	FALSE	FALSE	FALSE
O95633	FSTL3	TRUE	TRUE	TRUE	TRUE
O95696	BRD1	FALSE	FALSE	FALSE	FALSE
O95754	SEMA4F	FALSE	FALSE	FALSE	FALSE
O95801	TTC4	FALSE	TRUE	FALSE	TRUE
O95817	BAG3	FALSE	FALSE	FALSE	FALSE
O95843	GUCA1C	FALSE	FALSE	FALSE	FALSE
O95865	DDAH2	FALSE	FALSE	FALSE	FALSE
O95968	SCGB1D1	FALSE	FALSE	FALSE	FALSE
O95972	BMP15	FALSE	FALSE	FALSE	FALSE
O95985	TOP3B	FALSE	FALSE	FALSE	FALSE
O96004	HAND1	FALSE	FALSE	FALSE	FALSE
P00167	CYB5A	FALSE	FALSE	FALSE	FALSE
P00540	MOS	FALSE	TRUE	FALSE	TRUE
P00734	F2	FALSE	FALSE	FALSE	FALSE
P00740	F9	FALSE	FALSE	FALSE	FALSE
P00747	PLG	FALSE	FALSE	FALSE	FALSE
P00915	CA1	FALSE	FALSE	FALSE	FALSE
P02008	HBZ	FALSE	FALSE	FALSE	FALSE
P02042	HBD	FALSE	FALSE	FALSE	FALSE
P02100	HBE1	FALSE	FALSE	FALSE	FALSE
P02489	CRYAA	FALSE	FALSE	FALSE	FALSE
P02545	LMNA	TRUE	FALSE	TRUE	TRUE
P02741	CRP	FALSE	TRUE	FALSE	TRUE
P02745	C1QA	FALSE	FALSE	FALSE	FALSE
P02748	C9	FALSE	FALSE	FALSE	FALSE
P02749	APOH	FALSE	FALSE	FALSE	FALSE
P03951	F11	FALSE	FALSE	FALSE	FALSE
P04053	DNTT	FALSE	FALSE	FALSE	FALSE
P04629	NTRK1	TRUE	TRUE	TRUE	TRUE
P04899	GNAI2	FALSE	TRUE	FALSE	TRUE
P05093	CYP17A1	FALSE	FALSE	TRUE	TRUE
P05177	CYP1A2	FALSE	FALSE	FALSE	FALSE
P05187	ALPP	FALSE	FALSE	FALSE	FALSE
P05543	SERPINA7	FALSE	FALSE	FALSE	FALSE
P05976	MYL1	FALSE	FALSE	FALSE	FALSE
P07098	LIPF	FALSE	FALSE	FALSE	FALSE
P07108	DBI	FALSE	TRUE	FALSE	TRUE
P07148	FABP1	FALSE	FALSE	FALSE	FALSE
P07203	GPX1	FALSE	TRUE	FALSE	TRUE
P07205	PGK2	FALSE	FALSE	FALSE	FALSE
P07306	ASGR1	FALSE	FALSE	FALSE	FALSE
P07307	ASGR2	FALSE	FALSE	FALSE	FALSE
P07355	ANXA2	FALSE	TRUE	FALSE	TRUE
P07357	C8A	FALSE	FALSE	FALSE	FALSE
P07438	MT1B	FALSE	FALSE	FALSE	FALSE
P07711	CTSL	FALSE	FALSE	FALSE	FALSE
P08048	ZFY	FALSE	FALSE	FALSE	FALSE
P08519	LPA	FALSE	FALSE	FALSE	FALSE
P09105	HBQ1	FALSE	FALSE	FALSE	FALSE
P09110	ACAA1	FALSE	FALSE	FALSE	FALSE
P09488	GSTM1	FALSE	FALSE	FALSE	FALSE
P09630	HOXC6	FALSE	TRUE	FALSE	TRUE
P09917	ALOX5	FALSE	FALSE	TRUE	TRUE
P09923	ALPI	FALSE	FALSE	FALSE	FALSE
P09936	UCHL1	FALSE	FALSE	TRUE	TRUE
P0C0E4	RAB40AL	FALSE	FALSE	FALSE	FALSE
P0C5Y9	H2AB1	FALSE	FALSE	FALSE	FALSE
P0C5Z0	H2AB2; H2AB3	FALSE	FALSE	FALSE	FALSE
P0C672	TSPAN19	FALSE	FALSE	FALSE	FALSE
P0C7H9	USP17L7	FALSE	FALSE	FALSE	FALSE
P0C7I0	USP17L8	FALSE	FALSE	FALSE	FALSE
P0C7P3	SLFN14	FALSE	FALSE	FALSE	FALSE
P0C7V8	DCAF8L2	FALSE	FALSE	FALSE	FALSE
P0C7X1	TBC1D3H	FALSE	FALSE	FALSE	FALSE
P0C870	JMJD7	FALSE	FALSE	FALSE	FALSE
P0CB33	ZNF735	FALSE	FALSE	FALSE	FALSE
P0CB47	UBTFL1	FALSE	FALSE	FALSE	FALSE
P0CG20	PRR35	FALSE	FALSE	FALSE	FALSE
P0CG48	UBC	FALSE	FALSE	FALSE	FALSE
P0CI25	TRIM49	FALSE	FALSE	FALSE	FALSE
P0CI26	TRIM49C	FALSE	FALSE	FALSE	FALSE
P0CW00	TSPY8	FALSE	FALSE	FALSE	FALSE
P0CW01	TSPY10	FALSE	FALSE	FALSE	FALSE
P0CW18	PRSS56	FALSE	FALSE	FALSE	FALSE
P0CW19	LIMS3	FALSE	FALSE	FALSE	FALSE
P0CW20	LIMS4	FALSE	FALSE	FALSE	FALSE
P0DJJ0	SRGAP2C	FALSE	FALSE	FALSE	FALSE
P0DKB6	MPC1L	FALSE	FALSE	FALSE	FALSE
P0DKL9	ARL14EPL	FALSE	FALSE	FALSE	FALSE
P0DM35	MT1HL1	FALSE	FALSE	FALSE	FALSE
P0DME0	SETSIP	FALSE	FALSE	FALSE	FALSE
P0DMM9	SULT1A3	FALSE	FALSE	FALSE	FALSE
P0DMN0	SULT1A4	FALSE	FALSE	FALSE	FALSE
P0DMP2	SRGAP2B	FALSE	FALSE	FALSE	FALSE
P0DMR1	HNRNPCL4	FALSE	FALSE	FALSE	FALSE
P0DMU7	CT45A6	FALSE	FALSE	FALSE	FALSE
P0DMU8	CT45A5	FALSE	FALSE	FALSE	FALSE
P0DMV2	CT45A9	FALSE	FALSE	FALSE	FALSE
P0DN26	PPIAL4F	FALSE	FALSE	FALSE	FALSE
P0DN37	PPIAL4G	FALSE	TRUE	FALSE	TRUE
P0DPD5	ZNF723	FALSE	FALSE	FALSE	FALSE
P0DPD6	ECE2	FALSE	FALSE	FALSE	FALSE
P0DPH7	TUBA3C	FALSE	TRUE	FALSE	TRUE
P0DPK2	H3Y1	FALSE	FALSE	FALSE	FALSE
P0DPK3	NOTCH2NLB	FALSE	FALSE	FALSE	FALSE
P0DPK5	H3Y2	FALSE	FALSE	FALSE	FALSE
P0DQD5	NPY4R2	FALSE	FALSE	FALSE	FALSE
P0DSN7	IGKV1D-37	FALSE	FALSE	FALSE	FALSE
P0DTE4	UGT2A1	FALSE	TRUE	FALSE	TRUE
P0DTE5	UGT2A2	FALSE	TRUE	FALSE	TRUE
P0DX04	TMSB15C	FALSE	FALSE	FALSE	FALSE
P10515	DLAT	FALSE	FALSE	FALSE	FALSE
P10696	ALPG	FALSE	FALSE	FALSE	FALSE
P10720	PF4V1	FALSE	FALSE	FALSE	FALSE
P11168	SLC2A2	FALSE	FALSE	FALSE	FALSE
P11171	EPB41	FALSE	TRUE	FALSE	TRUE
P11234	RALB	FALSE	FALSE	FALSE	FALSE
P11274	BCR	TRUE	TRUE	TRUE	TRUE
P11488	GNAT1	FALSE	TRUE	FALSE	TRUE
P11511	CYP19A1	FALSE	FALSE	TRUE	TRUE
P12018	VPREB1	FALSE	FALSE	FALSE	FALSE
P12035	KRT3	FALSE	FALSE	FALSE	FALSE
P12268	IMPDH2	FALSE	FALSE	FALSE	FALSE
P12829	MYL4	FALSE	FALSE	FALSE	FALSE
P12883	MYH7	FALSE	TRUE	FALSE	TRUE
P13073	COX4I1	FALSE	FALSE	FALSE	FALSE
P13196	ALAS1	FALSE	FALSE	FALSE	FALSE
P13533	MYH6	FALSE	FALSE	FALSE	FALSE
P14410	SI	FALSE	TRUE	FALSE	TRUE
P14770	GP9	FALSE	FALSE	FALSE	FALSE
P15169	CPN1	FALSE	FALSE	FALSE	FALSE
P15814	IGLL1	FALSE	FALSE	FALSE	FALSE
P15822	HIVEP1	FALSE	TRUE	FALSE	TRUE
P15882	CHN1	FALSE	FALSE	TRUE	TRUE
P15976	GATA1	TRUE	TRUE	TRUE	TRUE
P16083	NQO2	FALSE	FALSE	FALSE	FALSE
P17014	ZNF12	FALSE	FALSE	FALSE	FALSE
P17516	AKR1C4	FALSE	FALSE	FALSE	FALSE
P17655	CAPN2	FALSE	FALSE	FALSE	FALSE
P18433	PTPRA	FALSE	FALSE	FALSE	FALSE
P18564	ITGB6	FALSE	FALSE	FALSE	FALSE
P18848	ATF4	FALSE	FALSE	FALSE	FALSE
P19105	MYL12A	FALSE	TRUE	FALSE	TRUE
P19174	PLCG1	TRUE	TRUE	TRUE	TRUE
P20648	ATP4A	FALSE	TRUE	FALSE	TRUE
P20671	H2AC7	FALSE	TRUE	FALSE	TRUE
P20823	HNF1A	TRUE	TRUE	TRUE	TRUE
P20941	PDC	FALSE	FALSE	FALSE	FALSE
P21108	PRPS1L1	FALSE	FALSE	FALSE	FALSE
P22059	OSBP	FALSE	FALSE	FALSE	FALSE
P22612	PRKACG	FALSE	FALSE	FALSE	FALSE
P23297	S100A1	FALSE	TRUE	FALSE	TRUE
P23415	GLRA1	FALSE	FALSE	FALSE	FALSE
P23416	GLRA2	FALSE	FALSE	FALSE	FALSE
P24071	FCAR	FALSE	FALSE	FALSE	FALSE
P24462	CYP3A7	FALSE	FALSE	FALSE	FALSE
P25090	FPR2	FALSE	FALSE	FALSE	FALSE
P25105	PTAFR	FALSE	FALSE	FALSE	FALSE
P25325	MPST	FALSE	FALSE	FALSE	FALSE
P25685	DNAJB1	TRUE	FALSE	TRUE	TRUE
P25774	CTSS	FALSE	TRUE	FALSE	TRUE
P26045	PTPN3	FALSE	FALSE	FALSE	FALSE
P26439	HSD3B2	FALSE	FALSE	FALSE	FALSE
P26440	IVD	FALSE	FALSE	FALSE	FALSE
P26641	EEF1G	FALSE	FALSE	FALSE	FALSE
P27352	CBLIF	FALSE	FALSE	FALSE	FALSE
P27361	MAPK3	FALSE	FALSE	TRUE	TRUE
P27539	GDF1	FALSE	FALSE	FALSE	FALSE
P27815	PDE4A	FALSE	FALSE	FALSE	FALSE
P28067	HLA-DMA	FALSE	FALSE	FALSE	FALSE
P28300	LOX	FALSE	FALSE	FALSE	FALSE
P28324	ELK4	TRUE	TRUE	TRUE	TRUE
P28329	CHAT	FALSE	FALSE	FALSE	FALSE
P28335	HTR2C	FALSE	FALSE	FALSE	FALSE
P28676	GCA	FALSE	FALSE	FALSE	FALSE
P29144	TPP2	FALSE	FALSE	FALSE	FALSE
P29622	SERPINA4	FALSE	TRUE	FALSE	TRUE
P29803	PDHA2	FALSE	FALSE	FALSE	FALSE
P30048	PRDX3	FALSE	FALSE	FALSE	FALSE
P30086	PEBP1	FALSE	FALSE	FALSE	FALSE
P30301	MIP	FALSE	FALSE	FALSE	FALSE
P30613	PKLR	FALSE	FALSE	FALSE	FALSE
P30740	SERPINB1	FALSE	FALSE	FALSE	FALSE
P31483	TIA1	FALSE	TRUE	FALSE	TRUE
P31751	AKT2	TRUE	TRUE	TRUE	TRUE
P31943	HNRNPH1	FALSE	FALSE	FALSE	FALSE
P32298	GRK4	FALSE	FALSE	FALSE	FALSE
P33778	H2BC3	FALSE	TRUE	FALSE	TRUE
P34998	CRHR1	FALSE	FALSE	FALSE	FALSE
P35218	CA5A	FALSE	FALSE	FALSE	FALSE
P35228	NOS2	FALSE	FALSE	FALSE	FALSE
P35548	MSX2	FALSE	TRUE	FALSE	TRUE
P35575	G6PC1	FALSE	FALSE	FALSE	FALSE
P35579	MYH9	TRUE	TRUE	TRUE	TRUE
P35680	HNF1B	FALSE	TRUE	TRUE	TRUE
P35790	CHKA	FALSE	FALSE	FALSE	FALSE
P35900	KRT20	FALSE	FALSE	FALSE	FALSE
P36873	PPP1CC	FALSE	FALSE	FALSE	FALSE
P36959	GMPR	FALSE	FALSE	FALSE	FALSE
P37058	HSD17B3	FALSE	FALSE	FALSE	FALSE
P38567	SPAM1	FALSE	TRUE	FALSE	TRUE
P38570	ITGAE	FALSE	TRUE	FALSE	TRUE
P41225	SOX3	FALSE	FALSE	FALSE	FALSE
P41235	HNF4A	FALSE	TRUE	FALSE	TRUE
P41238	APOBEC1	FALSE	FALSE	FALSE	FALSE
P41439	FOLR3	FALSE	FALSE	FALSE	FALSE
P42025	ACTR1B	FALSE	FALSE	FALSE	FALSE
P42338	PIK3CB	TRUE	TRUE	TRUE	TRUE
P42677	RPS27	FALSE	TRUE	FALSE	TRUE
P42679	MATK	FALSE	FALSE	FALSE	FALSE
P43080	GUCA1A	FALSE	FALSE	FALSE	FALSE
P43166	CA7	FALSE	FALSE	FALSE	FALSE
P43235	CTSK	FALSE	FALSE	FALSE	FALSE
P43652	AFM	FALSE	TRUE	FALSE	TRUE
P45880	VDAC2	FALSE	FALSE	FALSE	FALSE
P46063	RECQL	FALSE	FALSE	TRUE	TRUE
P46663	BDKRB1	FALSE	FALSE	FALSE	FALSE
P46976	GYG1	FALSE	FALSE	FALSE	FALSE
P47870	GABRB2	FALSE	TRUE	FALSE	TRUE
P47901	AVPR1B	FALSE	FALSE	FALSE	FALSE
P47944	MT4	FALSE	FALSE	FALSE	FALSE
P48050	KCNJ4	FALSE	FALSE	FALSE	FALSE
P48165	GJA8	FALSE	FALSE	FALSE	FALSE
P48595	SERPINB10	FALSE	FALSE	FALSE	FALSE
P48739	PITPNB	FALSE	FALSE	FALSE	FALSE
P48751	SLC4A3	FALSE	FALSE	FALSE	FALSE
P49221	TGM4	FALSE	FALSE	FALSE	FALSE
P49223	SPINT3	FALSE	FALSE	FALSE	FALSE
P49327	FASN	FALSE	FALSE	FALSE	FALSE
P49683	PRLHR	FALSE	FALSE	FALSE	FALSE
P49761	CLK3	FALSE	TRUE	FALSE	TRUE
P50052	AGTR2	FALSE	TRUE	FALSE	TRUE
P50151	GNG10	FALSE	FALSE	FALSE	FALSE
P50461	CSRP3	FALSE	FALSE	FALSE	FALSE
P50749	RASSF2	FALSE	FALSE	FALSE	FALSE
P51164	ATP4B	FALSE	FALSE	FALSE	FALSE
P51589	CYP2J2	FALSE	FALSE	FALSE	FALSE
P51686	CCR9	FALSE	FALSE	FALSE	FALSE
P51687	SUOX	FALSE	FALSE	FALSE	FALSE
P51790	CLCN3	FALSE	FALSE	FALSE	FALSE
P51814	ZNF41	FALSE	FALSE	FALSE	FALSE
P51828	ADCY7	FALSE	FALSE	FALSE	FALSE
