gene_symbol	is_CGC	is_NCG	is_OncoKB	is_MERGED
EN1	FALSE	TRUE	FALSE	TRUE
EN2	FALSE	TRUE	FALSE	TRUE
ENAH	FALSE	FALSE	FALSE	FALSE
ENC1	FALSE	TRUE	FALSE	TRUE
ENDOD1	FALSE	FALSE	FALSE	FALSE
ENDOG	FALSE	FALSE	FALSE	FALSE
ENDOU	FALSE	FALSE	FALSE	FALSE
ENDOV	FALSE	FALSE	FALSE	FALSE
ENG	FALSE	FALSE	FALSE	FALSE
ENHO	FALSE	FALSE	FALSE	FALSE
ENKD1	FALSE	FALSE	FALSE	FALSE
ENKUR	FALSE	FALSE	FALSE	FALSE
ENO1	FALSE	FALSE	FALSE	FALSE
ENO2	FALSE	FALSE	FALSE	FALSE
ENO3	FALSE	FALSE	FALSE	FALSE
ENO4	FALSE	FALSE	FALSE	FALSE
ENOPH1	FALSE	FALSE	FALSE	FALSE
ENOSF1	FALSE	FALSE	FALSE	FALSE
ENOX1	FALSE	FALSE	FALSE	FALSE
ENOX2	FALSE	FALSE	FALSE	FALSE
ENPEP	FALSE	FALSE	FALSE	FALSE
ENPP1	FALSE	FALSE	FALSE	FALSE
ENPP2	FALSE	FALSE	FALSE	FALSE
ENPP3	FALSE	FALSE	FALSE	FALSE
ENPP4	FALSE	FALSE	FALSE	FALSE
ENPP5	FALSE	FALSE	FALSE	FALSE
ENPP6	FALSE	FALSE	FALSE	FALSE
ENPP7	FALSE	FALSE	FALSE	FALSE
ENSA	FALSE	FALSE	FALSE	FALSE
ENTHD1	FALSE	FALSE	FALSE	FALSE
ENTPD1	FALSE	FALSE	FALSE	FALSE
ENTPD2	FALSE	FALSE	FALSE	FALSE
ENTPD3	FALSE	FALSE	FALSE	FALSE
ENTPD4	FALSE	FALSE	FALSE	FALSE
ENTPD5	FALSE	FALSE	FALSE	FALSE
ENTPD6	FALSE	TRUE	FALSE	TRUE
ENTPD7	FALSE	FALSE	FALSE	FALSE
ENTPD8	FALSE	FALSE	FALSE	FALSE
ENTR1	FALSE	FALSE	FALSE	FALSE
ENTREP1	FALSE	FALSE	FALSE	FALSE
ENTREP2	FALSE	FALSE	FALSE	FALSE
ENTREP3	FALSE	FALSE	FALSE	FALSE
ENY2	FALSE	FALSE	FALSE	FALSE
EOGT	FALSE	FALSE	FALSE	FALSE
EOLA1	FALSE	FALSE	FALSE	FALSE
EOLA2	FALSE	FALSE	FALSE	FALSE
EOMES	FALSE	TRUE	FALSE	TRUE
EP300	TRUE	TRUE	TRUE	TRUE
EP400	FALSE	TRUE	TRUE	TRUE
EPAS1	TRUE	TRUE	TRUE	TRUE
EPB41	FALSE	TRUE	FALSE	TRUE
EPB41L1	FALSE	FALSE	FALSE	FALSE
EPB41L2	FALSE	FALSE	FALSE	FALSE
EPB41L3	FALSE	TRUE	FALSE	TRUE
EPB41L4A	FALSE	FALSE	FALSE	FALSE
EPB41L4B	FALSE	FALSE	FALSE	FALSE
EPB41L5	FALSE	FALSE	FALSE	FALSE
EPB42	FALSE	FALSE	FALSE	FALSE
EPC1	FALSE	TRUE	FALSE	TRUE
EPC2	FALSE	FALSE	FALSE	FALSE
EPCAM	FALSE	FALSE	TRUE	TRUE
EPCIP	FALSE	FALSE	FALSE	FALSE
EPDR1	FALSE	FALSE	FALSE	FALSE
EPG5	FALSE	TRUE	FALSE	TRUE
EPGN	FALSE	FALSE	FALSE	FALSE
EPHA1	FALSE	TRUE	FALSE	TRUE
EPHA10	FALSE	FALSE	FALSE	FALSE
EPHA2	FALSE	TRUE	FALSE	TRUE
EPHA3	FALSE	TRUE	TRUE	TRUE
EPHA4	FALSE	TRUE	FALSE	TRUE
EPHA5	FALSE	TRUE	TRUE	TRUE
EPHA6	FALSE	TRUE	FALSE	TRUE
EPHA7	FALSE	TRUE	TRUE	TRUE
EPHA8	FALSE	FALSE	FALSE	FALSE
EPHB1	FALSE	TRUE	TRUE	TRUE
EPHB2	FALSE	FALSE	FALSE	FALSE
EPHB3	FALSE	FALSE	FALSE	FALSE
EPHB4	FALSE	TRUE	TRUE	TRUE
EPHX1	FALSE	FALSE	FALSE	FALSE
EPHX2	FALSE	FALSE	FALSE	FALSE
EPHX3	FALSE	FALSE	FALSE	FALSE
EPHX4	FALSE	FALSE	FALSE	FALSE
EPM2AIP1	FALSE	FALSE	FALSE	FALSE
EPN1	FALSE	FALSE	FALSE	FALSE
EPN2	FALSE	FALSE	FALSE	FALSE
EPN3	FALSE	FALSE	FALSE	FALSE
EPO	FALSE	FALSE	FALSE	FALSE
EPOP	FALSE	FALSE	FALSE	FALSE
EPOR	FALSE	FALSE	TRUE	TRUE
EPPIN	FALSE	FALSE	FALSE	FALSE
EPPK1	FALSE	TRUE	FALSE	TRUE
EPRS1	FALSE	TRUE	FALSE	TRUE
EPS15	TRUE	TRUE	TRUE	TRUE
EPS15L1	FALSE	FALSE	FALSE	FALSE
EPS8	FALSE	FALSE	FALSE	FALSE
EPS8L1	FALSE	TRUE	FALSE	TRUE
EPS8L2	FALSE	FALSE	FALSE	FALSE
EPS8L3	FALSE	FALSE	FALSE	FALSE
EPSTI1	FALSE	FALSE	FALSE	FALSE
EPX	FALSE	FALSE	FALSE	FALSE
EPYC	FALSE	TRUE	FALSE	TRUE
ERAL1	FALSE	FALSE	FALSE	FALSE
ERAP1	FALSE	FALSE	FALSE	FALSE
ERAP2	FALSE	FALSE	FALSE	FALSE
ERAS	FALSE	FALSE	FALSE	FALSE
ERBB2	TRUE	TRUE	TRUE	TRUE
ERBB3	TRUE	TRUE	TRUE	TRUE
ERBB4	TRUE	TRUE	TRUE	TRUE
ERBIN	FALSE	TRUE	FALSE	TRUE
ERC1	TRUE	FALSE	TRUE	TRUE
ERC2	FALSE	FALSE	FALSE	FALSE
ERCC1	FALSE	FALSE	TRUE	TRUE
ERCC2	TRUE	TRUE	TRUE	TRUE
ERCC4	TRUE	TRUE	TRUE	TRUE
ERCC5	TRUE	TRUE	TRUE	TRUE
ERCC6L	FALSE	FALSE	FALSE	FALSE
ERCC6L2	FALSE	TRUE	FALSE	TRUE
ERCC8	FALSE	FALSE	FALSE	FALSE
EREG	FALSE	FALSE	FALSE	FALSE
ERF	FALSE	TRUE	TRUE	TRUE
ERFE	FALSE	FALSE	FALSE	FALSE
ERFL	FALSE	FALSE	FALSE	FALSE
ERG	TRUE	TRUE	TRUE	TRUE
ERG28	FALSE	FALSE	FALSE	FALSE
ERGIC1	FALSE	FALSE	FALSE	FALSE
ERGIC2	FALSE	FALSE	FALSE	FALSE
ERGIC3	FALSE	TRUE	FALSE	TRUE
ERH	FALSE	FALSE	FALSE	FALSE
ERI1	FALSE	TRUE	FALSE	TRUE
ERI2	FALSE	FALSE	FALSE	FALSE
ERI3	FALSE	FALSE	FALSE	FALSE
ERICH1	FALSE	FALSE	FALSE	FALSE
ERICH2	FALSE	FALSE	FALSE	FALSE
ERICH3	FALSE	FALSE	FALSE	FALSE
ERICH4	FALSE	FALSE	FALSE	FALSE
ERICH5	FALSE	FALSE	FALSE	FALSE
ERICH6	FALSE	FALSE	FALSE	FALSE
ERICH6B	FALSE	FALSE	FALSE	FALSE
ERLEC1	FALSE	FALSE	FALSE	FALSE
ERLIN1	FALSE	FALSE	FALSE	FALSE
ERLIN2	FALSE	FALSE	FALSE	FALSE
ERLN	FALSE	FALSE	FALSE	FALSE
ERMAP	FALSE	FALSE	FALSE	FALSE
ERMARD	FALSE	FALSE	FALSE	FALSE
ERMN	FALSE	FALSE	FALSE	FALSE
ERMP1	FALSE	FALSE	FALSE	FALSE
ERN1	FALSE	FALSE	FALSE	FALSE
ERN2	FALSE	TRUE	FALSE	TRUE
ERO1A	FALSE	FALSE	FALSE	FALSE
ERO1B	FALSE	FALSE	FALSE	FALSE
ERP27	FALSE	FALSE	FALSE	FALSE
ERP29	FALSE	FALSE	FALSE	FALSE
ERP44	FALSE	FALSE	FALSE	FALSE
ERRFI1	FALSE	TRUE	TRUE	TRUE
ERV3-1	FALSE	FALSE	FALSE	FALSE
ERVFRD-1	FALSE	FALSE	FALSE	FALSE
ERVH48-1	FALSE	FALSE	FALSE	FALSE
ERVMER34-1	FALSE	FALSE	FALSE	FALSE
ERVV-1	FALSE	FALSE	FALSE	FALSE
ERVV-2	FALSE	FALSE	FALSE	FALSE
ERVW-1	FALSE	FALSE	FALSE	FALSE
ESAM	FALSE	FALSE	FALSE	FALSE
ESCO1	FALSE	FALSE	TRUE	TRUE
ESCO2	FALSE	FALSE	TRUE	TRUE
ESD	FALSE	FALSE	FALSE	FALSE
ESM1	FALSE	FALSE	FALSE	FALSE
ESPL1	FALSE	TRUE	FALSE	TRUE
ESPN	FALSE	FALSE	FALSE	FALSE
ESPNL	FALSE	FALSE	FALSE	FALSE
ESR1	TRUE	TRUE	TRUE	TRUE
ESR2	FALSE	FALSE	FALSE	FALSE
ESRP1	FALSE	FALSE	FALSE	FALSE
ESRP2	FALSE	FALSE	FALSE	FALSE
ESRRA	FALSE	FALSE	FALSE	FALSE
ESRRB	FALSE	FALSE	FALSE	FALSE
ESRRG	FALSE	TRUE	FALSE	TRUE
ESS2	FALSE	FALSE	FALSE	FALSE
ESYT1	FALSE	FALSE	FALSE	FALSE
ESYT2	FALSE	FALSE	FALSE	FALSE
ESYT3	FALSE	FALSE	FALSE	FALSE
ETAA1	FALSE	FALSE	TRUE	TRUE
ETF1	FALSE	FALSE	FALSE	FALSE
ETFA	FALSE	FALSE	FALSE	FALSE
ETFB	FALSE	FALSE	FALSE	FALSE
ETFBKMT	FALSE	FALSE	FALSE	FALSE
ETFDH	FALSE	FALSE	FALSE	FALSE
ETFRF1	FALSE	FALSE	FALSE	FALSE
ETHE1	FALSE	FALSE	FALSE	FALSE
ETNK1	TRUE	TRUE	TRUE	TRUE
ETNK2	FALSE	FALSE	FALSE	FALSE
ETNPPL	FALSE	FALSE	FALSE	FALSE
ETS1	FALSE	TRUE	TRUE	TRUE
ETS2	FALSE	FALSE	FALSE	FALSE
ETV1	TRUE	TRUE	TRUE	TRUE
ETV2	FALSE	FALSE	FALSE	FALSE
ETV3	FALSE	TRUE	FALSE	TRUE
ETV3L	FALSE	FALSE	FALSE	FALSE
ETV4	TRUE	TRUE	TRUE	TRUE
ETV5	TRUE	TRUE	TRUE	TRUE
ETV6	TRUE	TRUE	TRUE	TRUE
ETV7	FALSE	FALSE	FALSE	FALSE
EURL	FALSE	FALSE	FALSE	FALSE
EVA1A	FALSE	FALSE	FALSE	FALSE
EVA1C	FALSE	FALSE	FALSE	FALSE
EVC	FALSE	FALSE	FALSE	FALSE
EVC2	FALSE	TRUE	FALSE	TRUE
EVI2A	FALSE	TRUE	FALSE	TRUE
EVI2B	FALSE	FALSE	FALSE	FALSE
EVI5	FALSE	FALSE	FALSE	FALSE
EVI5L	FALSE	FALSE	FALSE	FALSE
EVL	FALSE	FALSE	FALSE	FALSE
EVPL	FALSE	TRUE	FALSE	TRUE
EVPLL	FALSE	FALSE	FALSE	FALSE
EVX1	FALSE	FALSE	FALSE	FALSE
EWSR1	TRUE	TRUE	TRUE	TRUE
EXD1	FALSE	FALSE	FALSE	FALSE
EXD2	FALSE	FALSE	FALSE	FALSE
EXD3	FALSE	FALSE	FALSE	FALSE
EXO1	FALSE	FALSE	FALSE	FALSE
EXO5	FALSE	FALSE	FALSE	FALSE
EXOC1	FALSE	FALSE	FALSE	FALSE
EXOC2	FALSE	TRUE	FALSE	TRUE
EXOC3L1	FALSE	FALSE	FALSE	FALSE
EXOC3L2	FALSE	FALSE	FALSE	FALSE
EXOC3L4	FALSE	FALSE	FALSE	FALSE
EXOC6	FALSE	FALSE	FALSE	FALSE
EXOC6B	FALSE	FALSE	FALSE	FALSE
EXOC7	FALSE	TRUE	FALSE	TRUE
EXOC8	FALSE	TRUE	FALSE	TRUE
EXOG	FALSE	FALSE	FALSE	FALSE
EXOSC1	FALSE	FALSE	FALSE	FALSE
EXOSC10	FALSE	FALSE	FALSE	FALSE
EXOSC2	FALSE	FALSE	FALSE	FALSE
EXOSC3	FALSE	FALSE	FALSE	FALSE
EXOSC4	FALSE	FALSE	FALSE	FALSE
EXOSC5	FALSE	FALSE	FALSE	FALSE
EXOSC6	FALSE	FALSE	TRUE	TRUE
EXOSC7	FALSE	FALSE	FALSE	FALSE
EXOSC8	FALSE	FALSE	FALSE	FALSE
EXOSC9	FALSE	FALSE	FALSE	FALSE
EXT1	TRUE	TRUE	TRUE	TRUE
EXT2	TRUE	TRUE	TRUE	TRUE
EXTL1	FALSE	FALSE	FALSE	FALSE
EXTL2	FALSE	FALSE	FALSE	FALSE
EXTL3	FALSE	FALSE	FALSE	FALSE
EYA1	FALSE	TRUE	FALSE	TRUE
EYA2	FALSE	FALSE	FALSE	FALSE
EYA3	FALSE	FALSE	FALSE	FALSE
EYA4	FALSE	TRUE	FALSE	TRUE
EYS	FALSE	TRUE	FALSE	TRUE
EZH1	FALSE	TRUE	TRUE	TRUE
EZH2	TRUE	TRUE	TRUE	TRUE
EZR	TRUE	TRUE	TRUE	TRUE
F10	FALSE	FALSE	FALSE	FALSE
F11	FALSE	FALSE	FALSE	FALSE
F11R	FALSE	FALSE	FALSE	FALSE
F12	FALSE	FALSE	FALSE	FALSE
F13A1	FALSE	FALSE	FALSE	FALSE
F2	FALSE	FALSE	FALSE	FALSE
F2R	FALSE	FALSE	FALSE	FALSE
F2RL1	FALSE	FALSE	FALSE	FALSE
F2RL2	FALSE	FALSE	FALSE	FALSE
F2RL3	FALSE	FALSE	FALSE	FALSE
F3	FALSE	FALSE	FALSE	FALSE
F5	FALSE	TRUE	FALSE	TRUE
F7	FALSE	FALSE	FALSE	FALSE
F8	FALSE	TRUE	FALSE	TRUE
F9	FALSE	FALSE	FALSE	FALSE
FA2H	FALSE	FALSE	FALSE	FALSE
FAAH	FALSE	FALSE	FALSE	FALSE
FAAH2	FALSE	TRUE	FALSE	TRUE
FAAP100	FALSE	FALSE	FALSE	FALSE
FAAP20	FALSE	FALSE	FALSE	FALSE
FAAP24	FALSE	FALSE	FALSE	FALSE
FABP1	FALSE	FALSE	FALSE	FALSE
FABP12	FALSE	FALSE	FALSE	FALSE
FABP3	FALSE	FALSE	FALSE	FALSE
FABP4	FALSE	FALSE	FALSE	FALSE
FABP5	FALSE	FALSE	FALSE	FALSE
FABP6	FALSE	FALSE	FALSE	FALSE
FABP7	FALSE	FALSE	FALSE	FALSE
FABP9	FALSE	FALSE	FALSE	FALSE
FADD	FALSE	FALSE	FALSE	FALSE
FADS1	FALSE	FALSE	FALSE	FALSE
FADS2	FALSE	FALSE	FALSE	FALSE
FADS3	FALSE	FALSE	FALSE	FALSE
FAF2	FALSE	FALSE	FALSE	FALSE
FAH	FALSE	FALSE	FALSE	FALSE
FAHD1	FALSE	FALSE	FALSE	FALSE
FAHD2A	FALSE	FALSE	FALSE	FALSE
FAHD2B	FALSE	TRUE	FALSE	TRUE
FAIM2	FALSE	FALSE	FALSE	FALSE
FAM107A	FALSE	FALSE	FALSE	FALSE
FAM107B	FALSE	FALSE	FALSE	FALSE
FAM110A	FALSE	FALSE	FALSE	FALSE
FAM110B	FALSE	FALSE	FALSE	FALSE
FAM110C	FALSE	FALSE	FALSE	FALSE
FAM110D	FALSE	FALSE	FALSE	FALSE
FAM111A	FALSE	TRUE	FALSE	TRUE
FAM111B	FALSE	TRUE	FALSE	TRUE
FAM114A1	FALSE	FALSE	FALSE	FALSE
FAM114A2	FALSE	FALSE	FALSE	FALSE
FAM117A	FALSE	TRUE	FALSE	TRUE
FAM117B	FALSE	TRUE	FALSE	TRUE
FAM118A	FALSE	FALSE	FALSE	FALSE
FAM118B	FALSE	TRUE	FALSE	TRUE
FAM120A	FALSE	FALSE	FALSE	FALSE
FAM120AOS	FALSE	FALSE	FALSE	FALSE
FAM120B	FALSE	FALSE	FALSE	FALSE
FAM120C	FALSE	FALSE	FALSE	FALSE
FAM124A	FALSE	FALSE	FALSE	FALSE
FAM124B	FALSE	FALSE	FALSE	FALSE
FAM131B	FALSE	FALSE	FALSE	FALSE
FAM131C	FALSE	FALSE	FALSE	FALSE
FAM133A	FALSE	TRUE	FALSE	TRUE
FAM135A	FALSE	FALSE	FALSE	FALSE
FAM135B	FALSE	TRUE	FALSE	TRUE
FAM136A	FALSE	FALSE	FALSE	FALSE
FAM13A	FALSE	FALSE	FALSE	FALSE
FAM13B	FALSE	FALSE	FALSE	FALSE
FAM13C	FALSE	FALSE	FALSE	FALSE
FAM149A	FALSE	FALSE	FALSE	FALSE
FAM149B1	FALSE	FALSE	FALSE	FALSE
FAM151A	FALSE	FALSE	FALSE	FALSE
FAM151B	FALSE	FALSE	FALSE	FALSE
FAM153A	FALSE	FALSE	FALSE	FALSE
FAM156A; FAM156B	FALSE	FALSE	FALSE	FALSE
FAM161A	FALSE	FALSE	FALSE	FALSE
FAM161B	FALSE	FALSE	FALSE	FALSE
FAM162A	FALSE	FALSE	FALSE	FALSE
FAM162B	FALSE	FALSE	FALSE	FALSE
FAM163A	FALSE	FALSE	FALSE	FALSE
FAM167A	FALSE	TRUE	FALSE	TRUE
FAM167B	FALSE	FALSE	FALSE	FALSE
FAM168A	FALSE	FALSE	FALSE	FALSE
FAM168B	FALSE	FALSE	FALSE	FALSE
FAM169A	FALSE	FALSE	FALSE	FALSE
FAM171A1	FALSE	TRUE	FALSE	TRUE
FAM171A2	FALSE	FALSE	FALSE	FALSE
FAM171B	FALSE	TRUE	FALSE	TRUE
FAM174A	FALSE	FALSE	FALSE	FALSE
FAM174B	FALSE	FALSE	FALSE	FALSE
FAM177A1	FALSE	FALSE	FALSE	FALSE
FAM177B	FALSE	TRUE	FALSE	TRUE
FAM178B	FALSE	FALSE	FALSE	FALSE
FAM180A	FALSE	FALSE	FALSE	FALSE
FAM180B	FALSE	FALSE	FALSE	FALSE
FAM181A	FALSE	FALSE	FALSE	FALSE
FAM181B	FALSE	FALSE	FALSE	FALSE
FAM184A	FALSE	FALSE	FALSE	FALSE
FAM184B	FALSE	FALSE	FALSE	FALSE
FAM185A	FALSE	FALSE	FALSE	FALSE
FAM186A	FALSE	FALSE	FALSE	FALSE
FAM186B	FALSE	FALSE	FALSE	FALSE
FAM193A	FALSE	FALSE	FALSE	FALSE
FAM193B	FALSE	FALSE	FALSE	FALSE
FAM200A	FALSE	FALSE	FALSE	FALSE
FAM200B	FALSE	FALSE	FALSE	FALSE
FAM200C	FALSE	FALSE	FALSE	FALSE
FAM204A	FALSE	FALSE	FALSE	FALSE
FAM209B	FALSE	FALSE	FALSE	FALSE
FAM20A	FALSE	FALSE	FALSE	FALSE
FAM20B	FALSE	FALSE	FALSE	FALSE
FAM20C	FALSE	FALSE	FALSE	FALSE
FAM210A	FALSE	FALSE	FALSE	FALSE
FAM210B	FALSE	FALSE	FALSE	FALSE
FAM217A	FALSE	FALSE	FALSE	FALSE
FAM217B	FALSE	FALSE	FALSE	FALSE
FAM219A	FALSE	FALSE	FALSE	FALSE
FAM219B	FALSE	FALSE	FALSE	FALSE
FAM220A	FALSE	FALSE	FALSE	FALSE
FAM221A	FALSE	FALSE	FALSE	FALSE
FAM221B	FALSE	TRUE	FALSE	TRUE
FAM222A	FALSE	FALSE	FALSE	FALSE
FAM222B	FALSE	FALSE	FALSE	FALSE
FAM227A	FALSE	FALSE	FALSE	FALSE
FAM228A	FALSE	FALSE	FALSE	FALSE
FAM228B	FALSE	FALSE	FALSE	FALSE
FAM229A	FALSE	FALSE	FALSE	FALSE
FAM229B	FALSE	FALSE	FALSE	FALSE
FAM234A	FALSE	TRUE	FALSE	TRUE
FAM234B	FALSE	FALSE	FALSE	FALSE
FAM237B	FALSE	FALSE	FALSE	FALSE
FAM240A	FALSE	FALSE	FALSE	FALSE
FAM240C	FALSE	FALSE	FALSE	FALSE
FAM241A	FALSE	TRUE	FALSE	TRUE
FAM241B	FALSE	FALSE	FALSE	FALSE
FAM24B	FALSE	FALSE	FALSE	FALSE
FAM32A	FALSE	FALSE	FALSE	FALSE
FAM3A	FALSE	FALSE	FALSE	FALSE
FAM3B	FALSE	FALSE	FALSE	FALSE
FAM3C	FALSE	FALSE	FALSE	FALSE
FAM3D	FALSE	FALSE	FALSE	FALSE
FAM43A	FALSE	FALSE	FALSE	FALSE
FAM43B	FALSE	FALSE	FALSE	FALSE
FAM47E	FALSE	FALSE	FALSE	FALSE
FAM50A	FALSE	TRUE	FALSE	TRUE
FAM50B	FALSE	FALSE	FALSE	FALSE
FAM53A	FALSE	FALSE	FALSE	FALSE
FAM53B	FALSE	FALSE	FALSE	FALSE
FAM53C	FALSE	FALSE	FALSE	FALSE
FAM72A	FALSE	FALSE	FALSE	FALSE
FAM72B	FALSE	FALSE	FALSE	FALSE
FAM72C	FALSE	FALSE	FALSE	FALSE
FAM72D	FALSE	TRUE	FALSE	TRUE
FAM76A	FALSE	FALSE	FALSE	FALSE
FAM76B	FALSE	FALSE	FALSE	FALSE
FAM78A	FALSE	FALSE	FALSE	FALSE
FAM78B	FALSE	TRUE	FALSE	TRUE
FAM81A	FALSE	FALSE	FALSE	FALSE
FAM81B	FALSE	FALSE	FALSE	FALSE
FAM83A	FALSE	FALSE	FALSE	FALSE
FAM83B	FALSE	TRUE	FALSE	TRUE
FAM83C	FALSE	FALSE	FALSE	FALSE
FAM83D	FALSE	FALSE	FALSE	FALSE
FAM83E	FALSE	FALSE	FALSE	FALSE
FAM83F	FALSE	FALSE	FALSE	FALSE
FAM83G	FALSE	FALSE	FALSE	FALSE
FAM83H	FALSE	FALSE	FALSE	FALSE
FAM86B1	FALSE	FALSE	FALSE	FALSE
FAM86B2	FALSE	FALSE	FALSE	FALSE
FAM89A	FALSE	FALSE	FALSE	FALSE
FAM89B	FALSE	FALSE	FALSE	FALSE
FAM8A1	FALSE	FALSE	FALSE	FALSE
FAM90A1	FALSE	FALSE	FALSE	FALSE
FAM90A20	FALSE	FALSE	FALSE	FALSE
FAM91A1	FALSE	FALSE	FALSE	FALSE
FAM98A	FALSE	FALSE	FALSE	FALSE
FAM98B	FALSE	FALSE	FALSE	FALSE
FAM98C	FALSE	FALSE	FALSE	FALSE
FAN1	FALSE	FALSE	FALSE	FALSE
FANCA	TRUE	TRUE	TRUE	TRUE
FANCB	FALSE	FALSE	TRUE	TRUE
FANCC	TRUE	TRUE	TRUE	TRUE
FANCD2	TRUE	TRUE	TRUE	TRUE
FANCE	TRUE	TRUE	TRUE	TRUE
FANCF	TRUE	TRUE	TRUE	TRUE
FANCG	TRUE	TRUE	TRUE	TRUE
FANCI	TRUE	FALSE	TRUE	TRUE
FANCL	FALSE	FALSE	TRUE	TRUE
FANCM	TRUE	TRUE	TRUE	TRUE
FANK1	FALSE	TRUE	FALSE	TRUE
FAP	FALSE	FALSE	FALSE	FALSE
FAR1	FALSE	FALSE	FALSE	FALSE
FAR2	FALSE	FALSE	FALSE	FALSE
FARP1	FALSE	FALSE	FALSE	FALSE
FARP2	FALSE	FALSE	FALSE	FALSE
FARS2	FALSE	FALSE	FALSE	FALSE
FARSA	FALSE	FALSE	FALSE	FALSE
FARSB	FALSE	FALSE	FALSE	FALSE
FAS	TRUE	TRUE	TRUE	TRUE
FASLG	FALSE	FALSE	FALSE	FALSE
FASN	FALSE	FALSE	FALSE	FALSE
FASTK	FALSE	FALSE	FALSE	FALSE
FASTKD1	FALSE	FALSE	FALSE	FALSE
FASTKD2	FALSE	FALSE	FALSE	FALSE
FASTKD3	FALSE	FALSE	FALSE	FALSE
FASTKD5	FALSE	FALSE	FALSE	FALSE
FAT1	TRUE	TRUE	TRUE	TRUE
FAT2	FALSE	TRUE	FALSE	TRUE
FAT3	FALSE	TRUE	FALSE	TRUE
FAT4	TRUE	TRUE	TRUE	TRUE
FATE1	FALSE	FALSE	FALSE	FALSE
FAU	FALSE	FALSE	FALSE	FALSE
FAXC	FALSE	FALSE	FALSE	FALSE
FAXDC2	FALSE	FALSE	FALSE	FALSE
FBF1	FALSE	TRUE	FALSE	TRUE
FBLIM1	FALSE	FALSE	FALSE	FALSE
FBLL1	FALSE	FALSE	FALSE	FALSE
FBLN1	FALSE	TRUE	FALSE	TRUE
FBLN2	FALSE	TRUE	FALSE	TRUE
FBLN5	FALSE	FALSE	FALSE	FALSE
FBLN7	FALSE	FALSE	FALSE	FALSE
FBN1	FALSE	FALSE	FALSE	FALSE
FBN2	FALSE	TRUE	FALSE	TRUE
FBN3	FALSE	TRUE	FALSE	TRUE
FBP1	FALSE	FALSE	FALSE	FALSE
FBP2	FALSE	FALSE	FALSE	FALSE
FBRS	FALSE	FALSE	FALSE	FALSE
FBRSL1	FALSE	TRUE	FALSE	TRUE
FBXL12	FALSE	FALSE	FALSE	FALSE
FBXL13	FALSE	FALSE	FALSE	FALSE
FBXL14	FALSE	FALSE	FALSE	FALSE
FBXL15	FALSE	FALSE	FALSE	FALSE
FBXL16	FALSE	FALSE	FALSE	FALSE
FBXL17	FALSE	TRUE	FALSE	TRUE
FBXL18	FALSE	FALSE	FALSE	FALSE
FBXL19	FALSE	FALSE	FALSE	FALSE
FBXL2	FALSE	FALSE	FALSE	FALSE
FBXL20	FALSE	FALSE	FALSE	FALSE
FBXL22	FALSE	FALSE	FALSE	FALSE
FBXL3	FALSE	FALSE	FALSE	FALSE
FBXL4	FALSE	FALSE	FALSE	FALSE
FBXL5	FALSE	FALSE	FALSE	FALSE
FBXL6	FALSE	FALSE	FALSE	FALSE
FBXL7	FALSE	FALSE	FALSE	FALSE
FBXL8	FALSE	FALSE	FALSE	FALSE
FBXO10	FALSE	FALSE	FALSE	FALSE
FBXO11	TRUE	TRUE	TRUE	TRUE
FBXO15	FALSE	FALSE	FALSE	FALSE
FBXO16	FALSE	FALSE	FALSE	FALSE
FBXO17	FALSE	FALSE	FALSE	FALSE
FBXO2	FALSE	FALSE	FALSE	FALSE
FBXO22	FALSE	FALSE	FALSE	FALSE
FBXO24	FALSE	FALSE	FALSE	FALSE
FBXO25	FALSE	FALSE	FALSE	FALSE
FBXO27	FALSE	FALSE	FALSE	FALSE
FBXO28	FALSE	TRUE	FALSE	TRUE
FBXO3	FALSE	FALSE	FALSE	FALSE
FBXO30	FALSE	FALSE	FALSE	FALSE
FBXO31	FALSE	TRUE	TRUE	TRUE
FBXO32	FALSE	TRUE	FALSE	TRUE
FBXO33	FALSE	FALSE	FALSE	FALSE
FBXO34	FALSE	FALSE	FALSE	FALSE
FBXO36	FALSE	FALSE	FALSE	FALSE
FBXO38	FALSE	FALSE	FALSE	FALSE
FBXO39	FALSE	FALSE	FALSE	FALSE
FBXO4	FALSE	FALSE	FALSE	FALSE
FBXO40	FALSE	TRUE	FALSE	TRUE
FBXO41	FALSE	FALSE	FALSE	FALSE
FBXO42	FALSE	FALSE	FALSE	FALSE
FBXO43	FALSE	FALSE	FALSE	FALSE
FBXO44	FALSE	FALSE	FALSE	FALSE
FBXO45	FALSE	FALSE	FALSE	FALSE
FBXO46	FALSE	FALSE	FALSE	FALSE
FBXO48	FALSE	FALSE	FALSE	FALSE
FBXO5	FALSE	TRUE	FALSE	TRUE
FBXO6	FALSE	FALSE	FALSE	FALSE
FBXO7	FALSE	FALSE	FALSE	FALSE
FBXO8	FALSE	FALSE	FALSE	FALSE
FBXO9	FALSE	TRUE	FALSE	TRUE
FBXW10	FALSE	FALSE	FALSE	FALSE
FBXW10B	FALSE	FALSE	FALSE	FALSE
FBXW11	FALSE	FALSE	FALSE	FALSE
FBXW12	FALSE	FALSE	FALSE	FALSE
FBXW2	FALSE	FALSE	TRUE	TRUE
FBXW4	FALSE	FALSE	FALSE	FALSE
FBXW5	FALSE	TRUE	FALSE	TRUE
FBXW7	TRUE	TRUE	TRUE	TRUE
FBXW8	FALSE	FALSE	FALSE	FALSE
